59566300461,0.116,116.457127,39.842402,116.456867,39.84343
59566300463,0.165,116.457809,39.83858,116.457314,39.840014
59566300464,0.077,116.458042,39.837914,116.457809,39.83858
59566300465,0.061,116.458233,39.83738,116.458042,39.837914
59566300466,0.184,116.426437,39.868347,116.426514,39.866692
59566300467,0.055,116.415833,39.862061,116.415192,39.862038
59566300468,0.131,116.467766,39.874952,116.467762,39.876129
59566300469,0.173,116.450867,39.876233,116.450878,39.874675
59566300472,0.145,116.455753,39.891553,116.455753,39.890251
59566300473,0.01,116.455753,39.890251,116.45575,39.89016
59566300475,0.046,116.455753,39.8878,116.456291,39.887795
59566300476,0.028,116.449505,39.887611,116.449177,39.887611
59566300477,0.013,116.449177,39.887611,116.44902,39.887614
59566300478,0.046,116.44902,39.887614,116.448486,39.887614
59566300479,0.202,116.456249,39.885974,116.456291,39.887795
59566300480,0.074,116.453068,39.881635,116.453934,39.881627
59566300481,0.191,116.453934,39.881627,116.456165,39.881592
59566300482,0.02,116.483261,39.879387,116.483238,39.879562
59566300483,0.122,116.467766,39.879494,116.467751,39.878393
59566300484,0.168,116.484013,39.878019,116.483261,39.879387
59566300485,0.055,116.44585,39.887614,116.445206,39.887604
59566300486,0.01,116.456211,39.884532,116.456211,39.884438
59566300487,0.118,116.407116,39.916331,116.407162,39.915271
59566300488,0.237,116.449352,39.915207,116.446579,39.91521
59566300489,0.053,116.429737,39.915182,116.429661,39.914716
59566300490,0.058,116.431473,39.914986,116.431473,39.914459
59566300491,0.115,116.411198,39.915479,116.411243,39.914441
59566300492,0.103,116.403942,39.914431,116.403011,39.914665
59566300493,0.147,116.412788,39.915517,116.412842,39.914197
59566300494,0.05,116.412842,39.914197,116.412258,39.914195
59566300495,0.09,116.413895,39.9142,116.412842,39.914197
59566300496,0.075,116.428257,39.914248,116.429123,39.914215
59566300497,0.137,116.407211,39.91404,116.407162,39.915271
59566300498,0.162,116.417877,39.914162,116.419773,39.914169
59566300499,0.072,116.429661,39.914716,116.429596,39.914065
59566300500,0.044,116.429123,39.914215,116.429596,39.914065
59566300501,0.083,116.407211,39.91404,116.40818,39.914027
59566300502,0.146,116.429771,39.914017,116.431473,39.914024
59566300503,0.016,116.429596,39.914065,116.429771,39.914017
59566300504,0.028,116.404385,39.913984,116.40406,39.913981
59566300505,0.06,116.40406,39.913981,116.403942,39.914431
59566300506,0.045,116.40543,39.91363,116.405953,39.913635
59566300507,0.045,116.429771,39.914017,116.429779,39.913615
59566300508,0.052,116.431473,39.914024,116.431473,39.913554
59566300509,0.093,116.428425,39.913508,116.428257,39.914248
59566300510,0.145,116.429783,39.913528,116.431473,39.913554
59566300511,0.01,116.429779,39.913615,116.429783,39.913528
59566300513,0.012,116.450424,39.913358,116.450424,39.913462
59566300514,0.07,116.405972,39.913363,116.406784,39.913401
59566300515,0.03,116.405972,39.913363,116.405953,39.913635
59566300516,0.141,116.411243,39.914441,116.411316,39.91317
59566300517,0.115,116.413982,39.914144,116.413929,39.913109
59566300518,0.13,116.404167,39.912814,116.40406,39.913981
59566300519,0.03,116.413929,39.913109,116.413914,39.912839
59566300520,0.075,116.429783,39.913528,116.429787,39.912852
59566300521,0.008,116.429787,39.912852,116.429691,39.912849
59566300522,0.043,116.405228,39.912849,116.40472,39.912832
59566300523,0.063,116.425709,39.912804,116.425709,39.913371
59566300524,0.083,116.431473,39.913554,116.431469,39.912809
59566300525,0.12,116.425709,39.912804,116.424301,39.912791
59566300526,0.15,116.429787,39.912852,116.431469,39.912809
59566300527,0.047,116.40472,39.912832,116.404167,39.912814
59566300528,0.104,116.455658,39.912471,116.455647,39.913404
59566300529,0.024,116.455658,39.912471,116.455383,39.912463
59566300530,0.066,116.404747,39.912242,116.40472,39.912832
59566300531,0.108,116.404167,39.912814,116.404747,39.912242
59566300532,0.008,116.404751,39.912173,116.404747,39.912242
59566300533,0.082,116.429592,39.912122,116.429691,39.912849
59566300534,0.107,116.429592,39.912122,116.430847,39.912122
59566300535,0.08,116.428204,39.912112,116.428207,39.912832
59566300536,0.098,116.428444,39.912115,116.429592,39.912122
59566300537,0.021,116.428204,39.912112,116.428444,39.912115
59566300538,0.076,116.431469,39.912809,116.431469,39.912122
59566300539,0.053,116.430847,39.912122,116.431469,39.912122
59566300540,0.113,116.403519,39.912799,116.403133,39.912074
59566300541,0.107,116.407295,39.912059,116.407253,39.913022
59566300542,0.041,116.406811,39.912041,116.407295,39.912059
59566300544,0.169,116.449341,39.911847,116.449356,39.913368
59566300545,0.169,116.446583,39.913345,116.446564,39.911827
59566300546,0.238,116.446564,39.911827,116.449341,39.911847
59566300547,0.17,116.443825,39.91334,116.443821,39.911807
59566300548,0.235,116.441078,39.911779,116.443821,39.911807
59566300549,0.047,116.40477,39.911746,116.404751,39.912173
59566300550,0.102,116.403156,39.911657,116.401962,39.911626
